occurrenceID;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordedBy;verbatimEventDate;samplingProtocol;individualCount;preparations;identifiedBy;dateIdentified;identificationQualifier;kingdom;phylum;class;order;family;genus;specificEpithet;infraspecificEpithet;scientificName;scientificNameAuthorship;verbatimTaxonRank;taxonRank;vernacularName;sex;habitat;country;countryCode;stateProvince;county;verbatimLocality;verbatimElevation;verbatimLatitude;verbatimLongitude;verbatimCoordinateSystem;verbatimSRS;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters
UCN:MH-CAMPO:46-2300MI2008MA0357;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0357;Vargas I;19/03/2001;;1;;Betancur J | Berrío M;oct. 2001;;;;Mammalia;;Dasypodidae;;;;Dasypus novemcinctus;;;;;Macho;;Colombia;CO;Caldas;Aranzazu;Vereda Alegrias Bajo;1970;"5° 18' 42"" N";"75° 29' 38.7"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0368;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0368;Soejarto D | Lockwood T;Mar 2001;;1;;Giraldo D;oct. 2001;;;;Mammalia;;Dasypodidae;;;;Dasypus novemcinctus;;;;;Hembra;;Colombia;CO;Caldas;Aranzazu;Vereda Alegrias Bajo;1970;"5° 18' 42"" N";"75° 29' 38.7"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0372;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0372;Mendoza H | Betancur J;Mar 19, 2001;;1;;Giraldo D;oct. 2001;;;;Mammalia;;Dasypodidae;;;;Dasypus novemcinctus;;;;;Indeterminado;;Colombia;CO;Caldas;Aranzazu;Vereda Alegrias Bajo;1970;"5° 18' 42"" N";"75° 29' 38.7"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0386;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0386;Cardona F | Quijano M | Fonnegra R;Mar 19, 2001;;1;;Velásquez P | Hernández A;oct. 2001;;;;Mammalia;;Dasypodidae;;;;Dasypus novemcinctus;;;;;Macho;;Colombia;CO;Caldas;Aranzazu;Vereda Alegrias Bajo;1970;"5° 18' 42"" N";"75° 29' 38.7"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0387;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0387;Cardona F | Quijano M | Fonnegra R;19/03/2001;;1;;Vargas I;oct. 2001;;;;Mammalia;;Dasypodidae;;;;Dasypus novemcinctus;;;;;Macho;;Colombia;CO;Caldas;Aranzazu;Vereda Alegrias Bajo;1970;"5° 18' 42"" N";"75° 29' 38.7"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0388;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0388;Cardona F | Quijano M | Fonnegra R;20/03/2001;;1;;Galeano G | Torres J;oct. 2001;;;;Mammalia;;Dasypodidae;;;;Dasypus novemcinctus;;;;;Hembra;;Colombia;CO;Caldas;Aranzazu;Vereda Alegrias Bajo;1970;"5° 18' 42"" N";"75° 29' 38.7"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0018;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0018;Cardona F | Quijano M | Fonnegra R;Mar 2001;;1;Animal entero (ETOH - Etanol);Galeano G | Miraña A;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0003;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0003;Parra C | Mieth K | Vargas L;2001/03/19;;1;Animal entero (ETOH - Etanol);Giraldo D;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0008;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0008;Parra C | Mieth K | Vargas L;2001/03/19;;1;Animal entero (ETOH - Etanol);Giraldo D | Grupo Al Bosque;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0013;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0013;Salazar L;20/03/2001;;1;Animal entero (ETOH - Etanol);Madrigal B | Blair S;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0016;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0016;Cardona F | Quijano M | Fonnegra R;Mar 2001;;1;Animal entero (ETOH - Etanol);Roldán F | García L | Sylva G;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Indeterminado;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0037;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0037;Cardona F | Quijano M | Fonnegra R;2001/03/19;;1;Animal entero (ETOH - Etanol);Giraldo D;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0042;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0042;López N | Palacios L | Perea E;Feb 2001;;1;Animal entero (ETOH - Etanol);Vargas I;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0047;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0047;López N | Palacios L | Perea E;May 2001;;1;Animal entero (ETOH - Etanol);Gómez A | Giraldo D | Henao B | Duque P;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0054;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0054;López N | Córdoba J | Montoya D | Jiménez G;Mar 19, 2001;;1;Animal entero (ETOH - Etanol);White S | Alverson W;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0057;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0057;López N | Palacios L | Perea E;2001;;1;Animal entero (ETOH - Etanol);Vargas I;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0070;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0070;Cifuentes L | Villalba W | Puentes D;19/03/2001;;1;Animal entero (ETOH - Etanol);Vargas I;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Indeterminado;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0075;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0075;Gutiérrez C;19/03/2001;;1;Animal entero (ETOH - Etanol);Gómez A | Giraldo D | Henao B | Duque P;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0093;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0093;Vargas I;Feb 10, 2001;;1;Animal entero (ETOH - Etanol);Roldán F | García L | Sylva G;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0099;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0099;Galván S | Castellanos C | Ríos L | Martínez E | Espinosa D;2001;;1;Animal entero (ETOH - Etanol);Vargas I;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0106;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0106;Vargas I;19/03/2001;;1;Animal entero (ETOH - Etanol);Callejas R | Churchill S | Acevedo P | Saldarriaga F;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0120;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0120;Navarro J | Cortés R | Cardona J;Mar 2001;;1;Animal entero (ETOH - Etanol);Callejas R | Roldán F;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0126;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0126;Pinzón V | Ariza W | Cortés R | Téllez G | Carvajal L | Manjarres A | Puentes D | Bello A;Mar 19, 2001;;1;Animal entero (ETOH - Etanol);Callejas R | Roldán F;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Indeterminado;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0130;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0130;Yepes A | Jaramillo S | Caballero R | Correa D;Mar 19, 2001;;1;Animal entero (ETOH - Etanol);White S | Alverson W;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0132;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0132;Yepes A | Jaramillo S | Caballero R | Correa D;19/03/2001;;1;Animal entero (ETOH - Etanol);Gómez A | Giraldo D | Henao B | Duque P;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0136;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0136;Yepes A | Restrepo A;20/03/2001;;1;Animal entero (ETOH - Etanol);Vargas I;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0144;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0144;Calle A | Escobar M | Palacio H | Velásquez P;Mar 2001;;1;Animal entero (ETOH - Etanol);Giraldo D;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-HERP:46-2300MI2008AN0150;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008AN0150;Alzate F | Moreno J | Gómez M;2001/03/19;;1;Animal entero (ETOH - Etanol);Giraldo D;oct. 2001;;;;Amphibia;;Dendrobatidae;;;;Dendrobates truncatus;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda La Suiza.;224;"4° 44' 5"" N";"75° 35' 11"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0428;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0428;Vargas I;19/03/2001;Red de Niebla;1;Piel;Callejas R | Escobar O | Castaño I;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0461;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0461;Vargas I;Mar 2001;Red de Niebla;1;Piel;Callejas R | Escobar O | Castaño I;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0492;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0492;Idárraga A | Cardona F;Mar 19, 2001;Red de Niebla;1;Piel;Callejas R | Betancur J | Roldán F;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0597;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0597;Idárraga A | Cardona F;Mar 19, 2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0610;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0610;Tuberquia D | Rincón H | Patiño A | Rodríguez W | Quijano M | Parra R | Giraldo F;19/03/2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Indeterminado;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0678;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0678;David H | Arango A | Bedoya J;20/03/2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0700;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0700;Rivas A | Correa E | Bedoya J;Mar 2001;Red de Niebla;1;Piel;Callejas R | Betancur J | Roldán F;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0732;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0732;Vélez J | Blandón J;2001/03/19;Red de Niebla;1;Piel;Callejas R | Betancur J | Roldán F;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0751;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0751;Vélez J | Blandón J;2001/03/19;Red de Niebla;1;Piel;Betancur J | Marulanda O | Grupo Postgrado Ingeniería Ambiental;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Indeterminado;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0797;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0797;Vélez J | Blandón J;20/03/2001;Red de Niebla;1;Piel;Callejas R | Roldán F;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0828;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0828;Soejarto D | Giraldo F | Vaughan D | Percy D;Mar 2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0876;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0876;Vélez J | Blandón J;2001/03/19;Red de Niebla;1;Piel;Roldán F | Ortíz R | Ortíz E | Rincón J;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0986;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0986;Vargas I;Feb 2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1039;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1039;Idárraga A | Cardona F;May 2001;Red de Niebla;1;Piel;Albert L | Roldán F;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1105;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1105;David H | Tuberquia D | Morales H | Gaviria J;Mar 19, 2001;Red de Niebla;1;Piel;Callejas R | Roldán F;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1146;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1146;David H | Tuberquia D | Morales H | Gaviria J;2001;Red de Niebla;1;Piel;Betancur J | Marulanda O | Grupo Postgrado Ingeniería Ambiental;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1210;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1210;David H | Tuberquia D | Morales H | Gaviria J;19/03/2001;Red de Niebla;1;Piel;Espina J | García F | Pino S;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Indeterminado;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1338;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1338;Idárraga A | Cardona F;19/03/2001;Red de Niebla;1;Piel;Espina J | García F | Pino S;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1349;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1349;Idárraga A | Cardona F;Feb 10, 2001;Red de Niebla;1;Piel;Espina J | García F | Pino S;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1463;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1463;Idárraga A | Cardona F;2001;Red de Niebla;1;Piel;Espina J | García F | Pino S;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1588;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1588;Idárraga A | Cardona F;19/03/2001;Red de Niebla;1;Piel;Espina J | García F | Pino S;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1663;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1663;David H | Tuberquia D | Morales H | Gaviria J;Mar 2001;Red de Niebla;1;Piel;Callejas R | Roldán F;oct. 2001;;;;Aves;;Tinamidae;;;;Crypturellus soui;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia;224;"4° 43' 36.30"" N";"75° 36' 1.331"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0269;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0269;Arias J | Ramírez M;Mar 2001;Red de Niebla;1;Piel;Murcia C | Toro Y;oct. 2001;;;;Aves;;Trochilidae;;;;Amazilia amabilis;;;;Colibrí pechiazul;Hembra;Bosque Montano;Colombia;CO;Antioquia;Belmira;Páramo de Santa Inés, finca La Montañita;2876;"6° 37' 1,7"" N";"75° 39' 6.8"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0304;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0304;Vester H | Paki A;Mar 19, 2001;Red de Niebla;1;Piel;Murcia C | Toro Y;oct. 2001;;;;Aves;;Trochilidae;;;;Amazilia amabilis;;;;Colibrí pechiazul;Macho;Bosque Montano;Colombia;CO;Antioquia;Belmira;Páramo de Santa Inés, finca La Montañita;2876;"6° 37' 1,7"" N";"75° 39' 6.8"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0383;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0383;Callejas R | Roldán F;Mar 19, 2001;Red de Niebla;1;Piel;Beltran N;oct. 2001;;;;Aves;;Trochilidae;;;;Amazilia amabilis;;;;Colibrí pechiazul;Hembra;Bosque Montano;Colombia;CO;Antioquia;Belmira;Páramo de Santa Inés, finca La Montañita;2876;"6° 37' 1,7"" N";"75° 39' 6.8"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0419;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0419;Ramírez J | Muñoz E | Cruz M | Villa M;19/03/2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Trochilidae;;;;Amazilia amabilis;;;;Colibrí pechiazul;Indeterminado;Bosque Montano;Colombia;CO;Antioquia;Belmira;Páramo de Santa Inés, finca La Montañita;2876;"6° 37' 1,7"" N";"75° 39' 6.8"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0439;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0439;Ramírez J | Muñoz E | Cruz M | Villa M;20/03/2001;Red de Niebla;1;Piel;Vargas I;oct. 2001;;;;Aves;;Trochilidae;;;;Amazilia amabilis;;;;Colibrí pechiazul;Macho;Bosque Montano;Colombia;CO;Antioquia;Belmira;Páramo de Santa Inés, finca La Montañita;2876;"6° 37' 1,7"" N";"75° 39' 6.8"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0464;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0464;Vargas I;Mar 2001;Red de Niebla;1;Piel;David H | Rivas A | Londoño L | Morales P | Muñoz J;oct. 2001;;;;Aves;;Trochilidae;;;;Amazilia amabilis;;;;Colibrí pechiazul;Macho;Bosque Montano;Colombia;CO;Antioquia;Belmira;Páramo de Santa Inés, finca La Montañita;2876;"6° 37' 1,7"" N";"75° 39' 6.8"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0558;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0558;Callejas R | Roldán F;2001/03/19;Red de Niebla;1;Piel;Díaz O | Londoño L | Valencia A;oct. 2001;;;;Aves;;Trochilidae;;;;Amazilia amabilis;;;;Colibrí pechiazul;Hembra;Bosque Montano;Colombia;CO;Antioquia;Belmira;Páramo de Santa Inés, finca La Montañita;2876;"6° 37' 1,7"" N";"75° 39' 6.8"" W";;;;;
