occurrenceID,basisOfRecord,institutionCode,collectionCode,catalogNumber,type,collectionID,recordedBy,verbatimEventDate,samplingProtocol,individualCount,preparations,identifiedBy,dateIdentified,identificationQualifier,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,verbatimTaxonRank,taxonRank,vernacularName,sex,habitat,country,countryCode,stateProvince,county,verbatimLocality,verbatimElevation,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters
UCN:MH-MAM:46-2300MI2008MA0275,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0275,Objeto físico,RNC:123,Murcia C | Muñoz M,19/03/2001,,1,,Rentería E | Estrada C | Brand J | Cogollo A,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura glaucus,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Cuenca media del rio Otun, vereda La Suiza, finca Tesorito",225,"4° 43' 21.82"" N","75° 33' 41.83"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0277,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0277,Objeto físico,RNC:123,Murcia C | Ríos M | Londoño G,Mar 2001,,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura glaucus,,,,,Hembra,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Cuenca media del rio Otun, vereda La Suiza, finca Tesorito",225,"4° 43' 21.82"" N","75° 33' 41.83"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0374,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0374,Objeto físico,RNC:123,Murcia C | Ríos M | Londoño G,"Mar 19, 2001",,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura glaucus,,,,,Indeterminado,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Cuenca media del rio Otun, vereda La Suiza, finca Tesorito",225,"4° 43' 21.82"" N","75° 33' 41.83"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0382,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0382,Objeto físico,RNC:123,Murcia C | Ríos M | Londoño G,"Mar 19, 2001",,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura glaucus,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Cuenca media del rio Otun, vereda La Suiza, finca Tesorito",225,"4° 43' 21.82"" N","75° 33' 41.83"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0010,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0010,Objeto físico,RNC:123,Murcia C | Ríos M | Londoño G,19/03/2001,,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Macho,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0067,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0067,Objeto físico,RNC:123,Murcia C | Ríos M | Londoño G,20/03/2001,,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Hembra,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0097,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0097,Objeto físico,RNC:123,Murcia C | Ríos M | Londoño G,Mar 2001,,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Macho,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0114,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0114,Objeto físico,RNC:123,Murcia C | Ríos M | Londoño G,2001/03/19,,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Hembra,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0118,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0118,Objeto físico,RNC:123,Murcia C | Ríos M | Giraldo P,2001/03/19,,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Macho,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0179,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0179,Objeto físico,RNC:123,Vargas I,20/03/2001,,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Hembra,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0200,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0200,Objeto físico,RNC:123,Vargas I,Mar 2001,,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Indeterminado,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0221,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0221,Objeto físico,RNC:123,Cardona F | David H,2001/03/19,,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Macho,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0244,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0244,Objeto físico,RNC:123,Cardona F | David H,Feb 2001,,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Macho,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0245,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0245,Objeto físico,RNC:123,Albert L | Santa J,May 2001,,1,,Marulanda O | Márquez S,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Hembra,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0247,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0247,Objeto físico,RNC:123,David H | Hoyos S | Ramírez O | Reyes J,"Mar 19, 2001",,1,,Vargas I,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Macho,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0264,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0264,Objeto físico,RNC:123,David H | Hoyos S | Ramírez O | Reyes J,2001,,1,,Marulanda O,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Hembra,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0265,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0265,Objeto físico,RNC:123,David H | Hoyos S | Quintero R,19/03/2001,,1,,Vargas I,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Indeterminado,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0267,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0267,Objeto físico,RNC:123,David H | Hoyos S | Quintero R,19/03/2001,,1,,Roldán F | Alzate R,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Macho,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0268,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0268,Objeto físico,RNC:123,Hernández J | Hoyos S,"Feb 10, 2001",,1,,Roldán F | Alzate R,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Macho,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0276,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0276,Objeto físico,RNC:123,David H | David V,2001,,1,,Roldán F | Alzate R,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Hembra,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0363,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0363,Objeto físico,RNC:123,David H | David V,19/03/2001,,1,,Roldán F | Alzate R,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Indeterminado,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0439,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0439,Objeto físico,RNC:123,David H | Rivas A | Muñoz J | Camargo A,Mar 2001,,1,,Roldán F | Hoyos S | Duque G,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Macho,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0463,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0463,Objeto físico,RNC:123,David H | Arias L,"Mar 19, 2001",,1,,Roldán F | Hoyos S | Duque G,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura phaeotis,,,,,Macho,,Colombia,CO,Tolima,Herveo,"Carretera entre Mariquita y Manizales, rumbo al Parque Nacional Natural de los Nevados, despúes de Padua",2242,"5° 8' 37"" N","75° 9' 8"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0218,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0218,Objeto físico,RNC:123,Vélez J | Botero D | Peñuela G | Yate E,"Mar 19, 2001",,1,,Rentería E,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura,,sp.,,,Hembra,,Colombia,CO,Caldas,Pensilvania,Carretera a Pensilvania desde Puerto Suárez,2144,"5° 23' 13"" N","75° 9' 48"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0260,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0260,Objeto físico,RNC:123,Vélez J | Botero D | Peñuela G | Yate E,19/03/2001,,1,,Morales P,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura,,sp.,,,Hembra,,Colombia,CO,Caldas,Pensilvania,Carretera a Pensilvania desde Puerto Suárez,2144,"5° 23' 13"" N","75° 9' 48"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0449,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0449,Objeto físico,RNC:123,Vélez J | Botero D | Peñuela G | Yate E,20/03/2001,,1,,Giraldo F | Zea O,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura,,sp.,,,Indeterminado,,Colombia,CO,Caldas,Pensilvania,Carretera a Pensilvania desde Puerto Suárez,2144,"5° 23' 13"" N","75° 9' 48"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0470,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0470,Objeto físico,RNC:123,Vélez J | Botero D | Peñuela G | Yate E,Mar 2001,,1,,Giraldo F | Zea O,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Dermanura,,sp.,,,Macho,,Colombia,CO,Caldas,Pensilvania,Carretera a Pensilvania desde Puerto Suárez,2144,"5° 23' 13"" N","75° 9' 48"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0301,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0301,Objeto físico,RNC:123,Vélez J | Botero D | Peñuela G | Yate E,2001/03/19,,1,,Giraldo F | Zea O,oct. 2001,,,,Mammalia,,Didelphidae,,,,"Didelphis marsupialis Linnaeus, 1758",,,,Zarigüeya,Macho,,Colombia,CO,Risaralda,Pereira,"Corregimiento La Florida, vereda La Florida, sector El Plan Manzano, finca La Carmela",224,"4° 45' 16"" N","75° 36' 26"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0367,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0367,Objeto físico,RNC:123,Vélez J | Botero D | Peñuela G | Yate E,2001/03/19,,1,,Giraldo F | Zea O,oct. 2001,,,,Mammalia,,Didelphidae,,,,"Didelphis marsupialis Linnaeus, 1758",,,,Zarigüeya,Hembra,,Colombia,CO,Risaralda,Pereira,"Corregimiento La Florida, vereda La Florida, sector El Plan Manzano, finca La Carmela",224,"4° 45' 16"" N","75° 36' 26"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0369,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0369,Objeto físico,RNC:123,Vélez J | Botero D | Peñuela G | Yate E,20/03/2001,,1,,Giraldo F | Zea O,oct. 2001,,,,Mammalia,,Didelphidae,,,,"Didelphis marsupialis Linnaeus, 1758",,,,Zarigüeya,Macho,,Colombia,CO,Risaralda,Pereira,"Corregimiento La Florida, vereda La Florida, sector El Plan Manzano, finca La Carmela",224,"4° 45' 16"" N","75° 36' 26"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0394,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0394,Objeto físico,RNC:123,Velásquez C | López D,Mar 2001,,1,,Ramírez J | Muñoz E | Cruz M | Villa M,oct. 2001,,,,Mammalia,,Didelphidae,,,,"Didelphis marsupialis Linnaeus, 1758",,,,Zarigüeya,Hembra,,Colombia,CO,Risaralda,Pereira,"Corregimiento La Florida, vereda La Florida, sector El Plan Manzano, finca La Carmela",224,"4° 45' 16"" N","75° 36' 26"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0471,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0471,Objeto físico,RNC:123,Castaño N | Moreno E,2001/03/19,,1,,Ramírez J | Muñoz E | Cruz M | Villa M,oct. 2001,,,,Mammalia,,Didelphidae,,,,"Didelphis marsupialis Linnaeus, 1758",,,,Zarigüeya,Indeterminado,,Colombia,CO,Risaralda,Pereira,"Corregimiento La Florida, vereda La Florida, sector El Plan Manzano, finca La Carmela",224,"4° 45' 16"" N","75° 36' 26"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0403,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0403,Objeto físico,RNC:123,Betancur J | Galvis P | Marín Z,19/03/2001,Red de Niebla,1,Piel,Mendoza H | González C | Robles A,oct. 2001,,,,Aves,,Trochilidae,,,,Amazilia tzacatl,,,,,Indeterminado,Bosque Húmedo premontano,Colombia,CO,Antioquia,Caldas,La Primavera,1905,"6° 4' 20.210"" N","75° 38' 20.440"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0444,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0444,Objeto físico,RNC:123,Castaño N | Dasilva M,May 2001,,1,,Ramírez J | Muñoz E | Cruz M | Villa M,oct. 2001,,,,Mammalia,,Mustelidae,,,,Eira barbara,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza (4°43' 26"" N, 75° 34' 32"" W)",,,,,,,,
UCN:MH-MAM:46-2300MI2008MA0475,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0475,Objeto físico,RNC:123,Molina D | Jojoa M,"Mar 19, 2001",,1,,Muñoz E | Restrepo H | Vargas A,oct. 2001,,,,Mammalia,,Mustelidae,,,,Eira barbara,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza (4°43' 26"" N, 75° 34' 32"" W)",,,,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0566,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0566,Objeto físico,RNC:123,Betancur J | Galvis P | Marín Z,19/03/2001,Red de Niebla,1,Piel,Correa M | Trujillo E | Grupo Taxonomía Vegetal I-2004,oct. 2001,,,,Aves,,Trochilidae,,,,Amazilia tzacatl,,,,,Macho,Bosque Húmedo premontano,Colombia,CO,Antioquia,Caldas,La Primavera,1905,"6° 4' 20.210"" N","75° 38' 20.440"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1068,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1068,Objeto físico,RNC:123,Giraldo D,"Feb 10, 2001",Red de Niebla,1,Piel,Díaz O | Giraldo F | Manco D,oct. 2001,,,,Aves,,Trochilidae,,,,Amazilia tzacatl,,,,,Macho,Bosque Húmedo premontano,Colombia,CO,Antioquia,Caldas,La Primavera,1905,"6° 4' 20.210"" N","75° 38' 20.440"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1081,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1081,Objeto físico,RNC:123,Giraldo F | Zea O,2001,Red de Niebla,1,Piel,David H | Hoyos S | Quintero R,oct. 2001,,,,Aves,,Trochilidae,,,,Amazilia tzacatl,,,,,Hembra,Bosque Húmedo premontano,Colombia,CO,Antioquia,Caldas,La Primavera,1905,"6° 4' 20.210"" N","75° 38' 20.440"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1140,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1140,Objeto físico,RNC:123,Giraldo D,19/03/2001,Red de Niebla,1,Piel,David H | Cardona F | Loaiza D | Álvarez A,oct. 2001,,,,Aves,,Trochilidae,,,,Amazilia tzacatl,,,,,Macho,Bosque Húmedo premontano,Colombia,CO,Antioquia,Caldas,La Primavera,1905,"6° 4' 20.210"" N","75° 38' 20.440"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1219,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1219,Objeto físico,RNC:123,Giraldo F | Zea O,Mar 2001,Red de Niebla,1,Piel,López N | Vásquez C,oct. 2001,,,,Aves,,Trochilidae,,,,Amazilia tzacatl,,,,,Hembra,Bosque Húmedo premontano,Colombia,CO,Antioquia,Caldas,La Primavera,1905,"6° 4' 20.210"" N","75° 38' 20.440"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1287,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1287,Objeto físico,RNC:123,Fonnegra R | Callejas R | Uribe F,"Mar 19, 2001",Red de Niebla,1,Piel,López N | Vásquez C,oct. 2001,,,,Aves,,Trochilidae,,,,Amazilia tzacatl,,,,,Indeterminado,Bosque Húmedo premontano,Colombia,CO,Antioquia,Caldas,La Primavera,1905,"6° 4' 20.210"" N","75° 38' 20.440"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1384,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1384,Objeto físico,RNC:123,Callejas R,"Mar 19, 2001",Red de Niebla,1,Piel,López N | Vásquez C,oct. 2001,,,,Aves,,Trochilidae,,,,Amazilia tzacatl,,,,,Macho,Bosque Húmedo premontano,Colombia,CO,Antioquia,Caldas,La Primavera,1905,"6° 4' 20.210"" N","75° 38' 20.440"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1472,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1472,Objeto físico,RNC:123,Callejas R | Echeverry A,19/03/2001,Red de Niebla,1,Piel,García V | López L,oct. 2001,,,,Aves,,Trochilidae,,,,Amazilia tzacatl,,,,,Macho,Bosque Húmedo premontano,Colombia,CO,Antioquia,Caldas,La Primavera,1905,"6° 4' 20.210"" N","75° 38' 20.440"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1517,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1517,Objeto físico,RNC:123,Vargas I,20/03/2001,Red de Niebla,1,Piel,López N | Vásquez C,oct. 2001,,,,Aves,,Trochilidae,,,,Amazilia tzacatl,,,,,Hembra,Bosque Húmedo premontano,Colombia,CO,Antioquia,Caldas,La Primavera,1905,"6° 4' 20.210"" N","75° 38' 20.440"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0573,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0573,Objeto físico,RNC:123,Cardona F | Alzate F | Posada J | Trujillo C,May 2001,Red de Niebla,1,Piel,David H | Vásquez Y | Muriel S,oct. 2001,,,,Aves,,Trochilidae,,,,Anthracothorax nigricollis,,,,,Macho,Bosque Húmedo premontano,Colombia,CO,Antioquia,Sonsón,Sin datos de localidad-Sonsón,2528,"5° 42' 44.890"" N","75° 18' 47.480"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1310,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1310,Objeto físico,RNC:123,Melo I | Forero O,"Mar 19, 2001",Red de Niebla,1,Piel,Zuluaga A | Betancur J | González M,oct. 2001,,,,Aves,,Trochilidae,,,,Anthracothorax nigricollis,,,,,Macho,Bosque Húmedo premontano,Colombia,CO,Antioquia,Sonsón,Sin datos de localidad-Sonsón,2528,"5° 42' 44.890"" N","75° 18' 47.480"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0227,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0227,Objeto físico,RNC:123,Patiño A | Correa E | García A,"Mar 19, 2001",Red de Niebla,1,Piel,Roldán F | Betancur J | Betancur A | Marulanda O | Palacio M | Tobón E,oct. 2001,,,,Aves,,Trochilidae,,,,Chalybura buffonii,,,,,Indeterminado,,Colombia,CO,Risaralda,Apía,Apia,205,"5° 9' 29"" N",76° 1' W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0228,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0228,Objeto físico,RNC:123,Bunch P | Arboleda O | Von Loh J,"Mar 19, 2001",Red de Niebla,1,Piel,Roldán F | Betancur J | Betancur A | Marulanda O | Palacio M | Tobón E,oct. 2001,,,,Aves,,Trochilidae,,,,Chalybura buffonii,,,,,Macho,,Colombia,CO,Risaralda,Apía,Apia,205,"5° 9' 29"" N",76° 1' W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0230,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0230,Objeto físico,RNC:123,Rivas A | Correa E,19/03/2001,Red de Niebla,1,Piel,Roldán F | Betancur J | Betancur A | Marulanda O | Palacio M | Tobón E,oct. 2001,,,,Aves,,Trochilidae,,,,Chalybura buffonii,,,,,Macho,,Colombia,CO,Risaralda,Apía,Apia,205,"5° 9' 29"" N",76° 1' W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0415,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0415,Objeto físico,RNC:123,Rivas A | Correa E,20/03/2001,Red de Niebla,1,Piel,Daly D | Betancur J,oct. 2001,,,,Aves,,Trochilidae,,,,Chalybura buffonii,,,,,Hembra,,Colombia,CO,Risaralda,Apía,Apia,205,"5° 9' 29"" N",76° 1' W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0572,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0572,Objeto físico,RNC:123,Rivas A | Correa E,Mar 2001,Red de Niebla,1,Piel,Zarucchi J | Betancur J | Echeverry B | Roldán F,oct. 2001,,,,Aves,,Trochilidae,,,,Chalybura buffonii,,,,,Macho,,Colombia,CO,Risaralda,Apía,Apia,205,"5° 9' 29"" N",76° 1' W,,,,,
